RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformWindows,PlatformLinux,PlatformMac,PCReqsHaveMin,PCReqsHaveRec,LinuxReqsHaveMin,LinuxReqsHaveRec,MacReqsHaveMin,MacReqsHaveRec,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceInitial,PriceFinal,Header_Size_Bytes,Background_Size_Bytes,Background_Exists,Header_Size_Group,Release_Year,Release_Month,ReleaseDate_missing,month_sin,month_cos,game_age_years,Has_SupportEmail,Has_DRMNotice,Has_LegalNotice,Has_ExtUserAcctNotice,Review_Sentiment,language_count,has_english,tag_count,tag_indie,tag_action,tag_adventure,tag_casual,tag_singleplayer,tag_strategy,tag_simulation,tag_rpg,tag_multiplayer,tag_puzzle,tag_2d,tag_platformer,tag_shooter,tag_first_person,tag_pixel_graphics,tag_free_to_play,tag_sci_fi,tag_female_protagonist,tag_arcade,tag_early_access,tag_horror,tag_vr,tag_story_rich,tag_great_soundtrack,tag_atmospheric,pc_min_ram_gb,pc_min_word_count,pc_min_has_directx,has_pc_rec_reqs,pc_rec_ram_gb,pc_rec_word_count,has_linux_min_reqs,has_mac_min_reqs,desc_semantic_0,desc_semantic_1,desc_semantic_2,desc_semantic_3,desc_semantic_4,desc_semantic_5,desc_semantic_6,desc_semantic_7,desc_semantic_8,desc_semantic_9,desc_semantic_10,desc_semantic_11,desc_semantic_12,desc_semantic_13,desc_semantic_14,desc_semantic_15,desc_semantic_16,desc_semantic_17,desc_semantic_18,desc_semantic_19,desc_semantic_20,desc_semantic_21,desc_semantic_22,desc_semantic_23,desc_semantic_24,desc_semantic_25,desc_semantic_26,desc_semantic_27,desc_semantic_28,desc_semantic_29,has_discount,discount_amount,platform_count,category_count,genre_count,language_count_log,Support_Tier_General_Website,Support_Tier_Professional_Portal,Website_Authority_Has_Social_Only,Website_Authority_Major_Publisher
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.1972245773362196,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,2.771963526845863,2.771963526845863,10.463017622512156,49316,1,1.0,2016,8,0,-0.8660254037844385,-0.5000000000000004,2.1972245773362196,1,0,0,0,-1,2,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,15,1,1,8.0,15,0,0,0.25757656,0.15951967,0.06179899,-0.07915674,-0.10762495,-0.04506407,-0.17501849,0.051929068,0.05479852,0.23448272,-0.114507064,0.07764679,0.0671447,-0.14417852,-0.0116296075,-0.20148627,0.097713694,-0.03165501,-0.13470429,0.045546427,0.08977075,0.076631755,-0.11886424,-0.06133671,-0.0075159036,-0.11296907,0.051140804,-0.05594262,-0.119201526,0.014098141,0,0.0,1,2,3,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,2,2.5649493574615367,6.289715570908998,6.410174881966167,6.300785794663244,6.97166860472579,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.39698576841553,2.39698576841553,11.047535177878451,39623,1,3.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,1,0,-1,2,1,10,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5,26,1,1,1.0,26,0,0,-0.008753873,-0.22751802,0.023625702,0.0010285974,0.25375205,0.09346108,0.016702592,0.21770447,-0.016002102,-0.038700268,-0.019796718,-0.03745852,0.02302162,-0.021139806,0.15148695,-0.08268526,-0.16096914,-0.09184647,-0.022964671,0.05751832,-0.03704643,0.13893074,0.17104803,-0.03382448,0.05962553,-0.028628945,-0.12028147,-0.05519637,0.023894586,0.14317589,0,0.0,1,1,1,1.0986122886681098,True,False,False,True
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,1.0986122886681098,0.0,1,2.70805020110221,12.71444025084245,9.621588724840075,12.680426175226144,9.604609707323613,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.8284239815518326,3.725452434344777,11.9253728071173,99687,1,3.0,2016,11,0,-0.5000000000000004,0.8660254037844384,2.1972245773362196,0,1,1,0,-1,1,1,10,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,31,1,1,12.0,31,0,0,0.05169753,0.36388004,0.16160116,-0.055447012,-0.12833118,0.06180562,0.033625536,0.010658545,0.22803752,-0.04912352,0.11112435,0.101653785,0.038048163,-0.046821333,-0.049807474,0.06233981,-0.03996286,0.0318476,0.030169275,-0.0012451932,0.004486464,0.030219564,-0.020746436,-0.11476822,0.07353554,-0.081068665,0.07424945,0.038180847,0.111085676,-0.06899583,1,0.10297154720705581,1,1,2,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,6.1903154058531475,1,2.1972245773362196,11.903513793847962,9.21642184229205,11.61744762930977,9.073489189226986,4.02535169073515,10,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0.0,0.0,10.794870648704098,28360,1,2.0,2016,8,0,-0.8660254037844385,-0.5000000000000004,2.1972245773362196,0,0,0,0,-1,1,1,10,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5,34,0,0,4.0,0,0,1,0.029082902,-0.15893853,0.12691006,-0.21061133,-0.057713315,-0.056916695,0.10707071,0.04521443,0.14052157,-0.045029595,0.028451268,-0.066054285,0.08550297,0.044458836,0.06672917,-0.020417985,0.005994886,0.09049474,-0.092581026,0.008130856,-0.029302517,0.065546095,-0.10644874,0.07943477,-0.026864624,0.0017199088,0.082567945,-0.14724354,0.0053176284,0.018541023,0,0.0,2,3,6,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,6.576469569048224,6.553933404025811,6.289715570908998,6.410174881966167,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1.6074359097634274,1.6074359097634274,11.832440450940389,75411,1,3.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,0,0,-1,1,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,34,1,0,4.0,0,0,0,0.10024492,0.10589207,-0.10946424,-0.045253105,-0.109237075,-0.037645623,-0.07481625,0.15707982,-0.1271839,0.17457055,-0.033821855,-0.087865055,-0.041745946,-0.13002452,-0.025930049,-0.104202226,0.12547448,0.10979132,0.0070483945,0.007089637,0.1251751,-0.054804973,0.14243205,0.014765102,0.008115072,0.052072056,-0.040463414,-0.0019614343,-0.050414816,0.03175102,0,0.0,1,1,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,6.29156913955832,6.61472560020376,6.300785794663244,6.97166860472579,0.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2.39698576841553,2.39698576841553,11.940615101803527,53428,1,3.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,1,0,-1,2,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,22,1,1,16.0,22,0,0,-0.01708214,0.18097638,0.06362784,-0.018568456,-0.04594072,0.124646574,-0.21349305,0.04232074,0.0485032,-0.10977458,0.104628965,0.1281016,-0.14769709,0.06436294,-0.05218221,-0.018892325,0.051538035,-0.09492074,0.053408716,0.036316417,-0.011033436,0.021316137,-0.09989989,0.07318497,-0.046485133,-0.03133927,-0.05338579,0.03505593,0.020025536,-0.101538524,0,0.0,1,1,3,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1,1.791759469228055,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.577197039203599,60541,1,1.0,2016,1,0,0.49999999999999994,0.8660254037844387,2.1972245773362196,1,0,1,0,-1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.0,11,0,1,8.0,10,0,0,0.030700915,0.27122688,-0.054308787,0.12694305,-0.10327832,-0.08559117,-0.085268185,0.2178109,-0.14605875,-0.10984424,0.12861358,-0.068149455,-0.046354584,0.15351489,0.099564806,-0.022020284,0.07256399,-0.12704615,0.09271334,-0.1577543,-0.13135181,0.022648599,-0.061125163,-0.03597495,3.5895035e-05,0.029310543,0.07192071,0.031025037,0.10397067,0.06336209,0,0.0,1,0,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,4.962844630259907,1,2.3978952727983707,10.609896407079258,8.569785641535407,9.479909389001037,8.00469951054955,3.5553480614894135,10,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,10.96120839982816,30362,1,2.0,2016,8,0,-0.8660254037844385,-0.5000000000000004,2.1972245773362196,0,0,0,0,-1,2,1,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,30,1,1,4.0,30,0,0,0.108289905,0.04666034,0.17692113,-0.16576253,-0.0045176297,0.15444177,-0.08015281,0.01173599,-0.16891119,-0.033162683,0.06804737,-0.018116266,0.00038582273,0.036531374,0.02185293,-0.08806588,0.010669187,0.15856913,0.055195045,0.102047965,-0.029742174,0.0038729422,0.03829749,0.020889036,0.016506178,-0.086081475,-0.14760713,-0.021524996,-0.010654621,-0.029047545,0,0.0,1,4,4,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.5649493574615367,7.962415680121064,7.246368080102461,7.75491027202143,7.142036574706803,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.944480556245719,1.944480556245719,10.476696251133417,81809,1,1.0,2016,9,0,-1.0,-1.8369701987210297e-16,2.1972245773362196,1,0,1,0,-1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,16,1,0,4.0,0,0,1,-0.3634488,0.05324245,0.038452536,0.15100767,0.22144455,-0.065781415,-0.08220645,-0.2314395,-0.023806145,-0.19660692,-0.18403415,-0.10131287,0.04529129,0.01833001,-0.18584321,-0.07421762,0.11537959,0.03904739,0.043991197,-0.009681694,-0.044819467,0.021327874,0.12467606,0.006908085,-0.03951565,-0.13337201,0.0065106265,0.026506275,-0.044185765,0.0021421053,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1,3.044522437723423,0.0,3.879979511112634,0.0,3.959950500307304,4.382026634673881,10,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,2.39698576841553,2.39698576841553,10.500756892202675,63579,1,1.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,0,0,-1,2,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4.0,37,1,0,4.0,0,0,0,0.32680845,0.27416727,0.0066830516,-0.03463115,0.0035451949,-0.0570354,-0.18184218,0.18266368,0.07002829,0.18257874,-0.038794998,0.11393438,0.10271563,-0.1232855,-0.019712178,-0.050793294,0.09578726,0.033150293,-0.043434657,-0.13205117,0.023720916,0.14381963,-0.039415773,0.07796566,0.05105444,0.021474851,0.077678785,-0.01570763,-0.004918836,0.13390213,0,0.0,1,2,6,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,9.50688307286016,8.01829613851552,8.950662495933999,7.740229524763182,2.6390573296152584,10,1,0,0,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.688134638736401,0.688134638736401,10.175840227862885,43777,1,0.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,0,0,-1,2,1,6,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,23,1,1,4.0,23,1,0,0.13870129,0.12002777,-0.08875705,0.3008611,0.025723264,0.025073767,0.080519386,0.07199368,0.11971569,0.12808584,-0.2099532,-0.017652765,0.042360835,-0.008928424,-0.036494978,0.001195333,0.055964693,0.05479484,0.11994894,0.08122982,-0.027712561,-0.06488225,0.12247361,-0.025043733,-0.12929094,-0.021389034,0.072721586,-0.04040008,0.045269553,-0.122262284,0,0.0,2,1,2,1.0986122886681098,True,False,False,True
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1,2.4849066497880004,6.280395838960195,6.951772164398911,6.280395838960195,6.951772164398911,0.0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.196112848483529,2.196112848483529,10.816914186795634,68696,1,2.0,2016,8,0,-0.8660254037844385,-0.5000000000000004,2.1972245773362196,1,0,0,0,-1,1,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,26,1,1,2.0,37,0,0,0.23703313,-0.05891075,0.012871116,-0.121272296,0.09577173,0.13398735,0.17161098,0.024350468,-0.0053568264,0.03859511,-0.12856857,0.0007278323,-0.030354865,0.06212412,0.07228616,-0.13647296,-0.0452027,0.071525894,0.007929776,0.086353585,0.0071061254,0.07619526,0.13740304,-0.030932788,0.060616717,0.096465036,-0.06219242,-0.053582687,-0.0676914,0.0120723285,0,0.0,1,2,2,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.3978952727983707,7.897668150726906,7.213768308118642,7.828834527588089,7.179307969504034,0.0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2.771963526845863,2.771963526845863,10.627527596538444,62855,1,1.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,1,0,-1,1,1,10,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,16,0,0,4.0,0,1,1,-0.3020108,0.029692803,0.17510313,0.11454347,-0.24698538,0.054463163,0.12706575,-0.012057692,-0.15782306,-0.015184406,-0.11498818,0.07915929,0.083210714,-0.0048145335,-0.008287299,0.059137497,0.11148767,0.14827816,-0.03071418,-0.052584257,0.08555938,0.012275469,0.04109867,-0.11023247,0.023151774,-0.021220542,0.15519331,-0.011359061,-0.023546174,0.0014084671,0,0.0,3,1,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.0794415416798357,9.96852594871535,8.249052274171293,9.36383369293329,7.946971357693591,2.6390573296152584,10,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1.095273387402595,1.095273387402595,11.916849386059564,87950,1,3.0,2016,6,0,1.2246467991473532e-16,-1.0,2.1972245773362196,1,0,1,0,-1,1,1,7,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2.0,24,1,1,4.0,23,1,1,0.14287964,0.279095,0.23403043,-0.055851907,0.089069635,0.1193431,0.064811386,-0.037197974,0.06095067,0.07996698,-0.04573625,0.03286975,-0.10465144,-0.049983725,0.16635273,0.015377101,-0.015100062,0.024412971,-0.02272158,0.051276125,-0.07569817,0.019863177,0.10003756,-0.06548527,-0.011994895,0.05427428,-0.048102412,-0.039394364,-0.019207992,-0.07196389,0,0.0,3,1,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.3978952727983707,9.196748418456716,7.8632667240095735,8.973604867142505,7.75190533307861,0.0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1.3837912309017721,1.3837912309017721,11.057755274282396,66459,1,3.0,2016,6,0,1.2246467991473532e-16,-1.0,2.1972245773362196,0,0,0,0,-1,1,1,7,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,21,1,1,4.0,16,1,1,-0.21008076,-0.18434647,-0.021206379,-0.24989285,-0.10214086,0.037348174,-0.078883275,0.14338192,-0.20649531,0.013436923,0.09460479,0.040376842,0.0056893276,-0.13845924,-0.08280196,0.031847995,-0.0819302,-0.039207287,0.11749801,-0.01921041,-0.07238193,0.043771967,-0.008719746,0.14188568,0.08882861,-0.024219416,0.04501517,0.046418395,-0.09476553,-0.058412258,0,0.0,3,3,3,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,1.0986122886681098,0.6931471805599453,0.0,1,2.5649493574615367,8.48528964240323,7.507690077819904,0.0,3.959950500307304,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1.3837912309017721,1.3837912309017721,11.094830940461922,43962,1,3.0,2016,6,0,1.2246467991473532e-16,-1.0,2.1972245773362196,1,0,1,0,-1,3,1,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,12,0,0,4.0,0,0,1,-0.2387214,0.058385517,0.119725466,0.07329692,0.27729285,0.08265799,-0.10790326,0.025465874,-0.025149213,0.036625616,-0.08007449,0.04008933,0.10974035,0.15992449,-0.033943117,0.039436415,-0.043255873,-0.037205175,-0.113614395,0.0870903,-0.073293835,-0.20799932,0.10547389,0.014863733,-0.05920795,0.02655654,-0.036082927,0.14882264,0.021299582,0.0049037375,0,0.0,2,1,3,1.3862943611198906,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,2.302585092994046,9.060679597421776,7.795234929002173,8.59062950948942,7.560080465021827,3.5263605246161616,10,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.095273387402595,1.095273387402595,10.801858683107332,48516,1,2.0,2016,8,0,-0.8660254037844385,-0.5000000000000004,2.1972245773362196,1,0,0,0,-1,2,1,10,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4.0,30,1,1,8.0,30,0,0,0.007673301,-0.25093463,0.09730017,0.13123582,-0.020902514,0.1838548,0.14652053,0.25131223,0.09992152,0.067814246,-0.047392633,0.016542017,0.032424808,0.0010501631,-0.16109017,0.025484862,-0.22794363,-0.085222766,0.055342186,-0.0064120553,0.018654868,0.13791884,-0.062274653,0.045894187,-0.030210406,-0.020644408,0.028376501,-0.062403467,0.16146024,0.18747288,0,0.0,1,2,3,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1,2.4849066497880004,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.292348911477513,46119,1,0.0,2017,1,0,0.49999999999999994,0.8660254037844387,2.0794415416798357,1,0,0,0,-1,2,1,6,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4.0,18,1,0,4.0,0,0,0,0.109072186,-0.19065475,-0.22089121,0.041591104,0.051053166,0.09650415,0.0972498,0.08583509,-0.09284041,0.26359665,-0.012899164,-0.06887607,0.13696893,-0.0021586046,-0.10508369,0.007870482,-0.03715226,-0.07777448,-0.029906828,0.027528174,0.103219256,0.045421593,0.025228925,-0.13752046,-0.034554493,-0.20110321,0.031094888,-0.060377035,0.02273821,0.088458285,0,0.0,1,2,2,1.0986122886681098,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.771963526845863,2.771963526845863,10.619398657694624,48654,1,1.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,0,0,0,0,-1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,19,1,0,4.0,0,0,1,0.20922959,0.18294719,0.116701245,-0.030874483,0.018318452,-0.040305495,0.23751912,0.02025744,0.15637513,0.013392067,-0.18799625,-0.009034291,-0.034439564,-0.0671664,0.07072505,0.06332143,0.11822313,0.04448362,-0.06531893,0.110424116,0.043743342,0.05856983,0.06930396,0.054718453,-0.018396292,0.06268348,0.011796385,0.036358185,0.0015134066,0.027698286,0,0.0,2,1,1,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,0.0,1,1.791759469228055,0.0,3.879979511112634,0.0,3.959950500307304,0.0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.771963526845863,2.771963526845863,11.129114210756894,49253,1,3.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,0,0,0,0,-1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,20,1,0,4.0,0,0,0,0.26064068,0.19824445,0.00530082,-0.13316692,0.20435178,0.016336098,0.13505802,-0.10033174,-0.1499924,0.0138651,0.015359882,0.09257066,0.017977862,-0.049504153,0.10483579,-0.0013559815,-0.12174267,0.020341761,-0.02244882,-0.003783185,0.052285194,0.032481782,-0.018532705,0.010174833,0.07092116,0.108154714,-0.076137766,0.08916338,-0.026637465,0.08006291,0,0.0,1,1,1,0.6931471805599453,False,True,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1,2.1972245773362196,6.280395838960195,6.951772164398911,0.0,3.959950500307304,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,11.131591836436993,98978,1,3.0,2015,7,1,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,1,1,10,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,25,1,0,4.0,0,0,0,-0.09051598,0.08811962,0.18157035,-0.09743202,-0.029971547,-0.046090167,0.018707275,-0.07069844,-0.22288649,-0.017031249,-0.09132455,-0.06439234,0.09972665,0.102775045,-0.04659756,-0.03894209,-0.07312172,0.06917527,-0.05191534,0.14662029,-0.26014352,-0.053009048,0.055385463,0.104808435,0.05310583,-0.0461909,-0.0032268874,0.023413822,0.057941757,0.13570264,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.0,0.0,1,2.302585092994046,6.982862751468942,6.960347729101308,6.695798917058491,6.816735880594968,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,10.70842205253738,51617,1,1.0,2015,7,1,1.2246467991473532e-16,-1.0,2.302585092994046,1,0,0,0,-1,1,1,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.0,25,1,0,4.0,0,0,0,-0.46704477,0.005219318,0.061185896,0.12745002,0.06663971,0.04367815,-0.11280836,-0.03561787,-0.09828724,0.010431385,0.17136678,0.0049866885,0.0007148525,-0.11898573,0.05771749,0.18219723,0.013568126,0.027145024,0.033876006,0.04829152,0.07655008,-0.021283269,0.02186569,0.0059057437,0.046908885,0.022658255,0.021534756,0.05972755,0.102382615,0.124251634,0,0.0,1,1,1,0.6931471805599453,True,False,False,False
0.0,0.0,0.6931471805599453,0.0,0.0,0.6931471805599453,0.6931471805599453,4.762173934797756,1,1.9459101490553132,9.060679597421776,7.795234929002173,8.950662495933999,7.740229524763182,0.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2.39698576841553,2.39698576841553,10.477485139124067,57188,1,1.0,2016,7,0,-0.4999999999999997,-0.8660254037844388,2.1972245773362196,1,0,0,0,-1,1,1,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.0,35,1,0,4.0,0,0,0,0.2639367,0.019187741,-0.027673066,-0.115608126,0.10608128,-0.08557354,-0.066961825,0.08779048,0.063934706,0.23509096,-0.10827415,0.18454222,-0.032107383,-0.17761575,0.05014122,-0.089594394,-0.094654806,-0.035561692,0.03226475,0.0057545304,-0.10504665,0.063225955,-0.009946387,-0.104538485,-0.04919555,-0.09954183,0.06431546,-0.10625246,0.15785874,0.0558681,0,0.0,1,1,3,0.6931471805599453,True,False,False,False
